time_sec,time_min,run_id,phase,event_marker,event_zone,scenario_demand,team_state,team_state_label,fist_leader_state,fso_state,jtac_state,foa_state,fom_state,fist_leader_heart_rate,fist_leader_respiration_rate,fist_leader_eeg_alpha_power,fist_leader_gaze_task_focus,fist_leader_communication_activity,fso_heart_rate,fso_respiration_rate,fso_eeg_alpha_power,fso_gaze_task_focus,fso_communication_activity,jtac_heart_rate,jtac_respiration_rate,jtac_eeg_alpha_power,jtac_gaze_task_focus,jtac_communication_activity,foa_heart_rate,foa_respiration_rate,foa_eeg_alpha_power,foa_gaze_task_focus,foa_communication_activity,fom_heart_rate,fom_respiration_rate,fom_eeg_alpha_power,fom_gaze_task_focus,fom_communication_activity
502,8.3667,synthetic_run_001,execution,,True,0.9878,2,coordinating,2,4,2,3,3,91.113,19.526,0.3699,0.805,0.4526,93.1869,18.1335,0.4586,0.8018,0.2602,95.9464,19.5419,0.3369,0.7412,0.5128,85.2773,17.3021,0.451,0.7844,0.1925,84.0105,18.4763,0.455,0.6832,0.2044
503,8.3833,synthetic_run_001,execution,,True,0.9829,3,executing,2,3,4,0,3,89.952,18.5036,0.3752,0.7735,0.4285,90.6811,19.7607,0.3632,0.6488,0.2041,95.3041,19.4928,0.3111,0.8336,0.4081,88.1405,17.5709,0.4818,0.6846,0.2315,81.7861,18.6904,0.4634,0.5975,0.2762
504,8.4,synthetic_run_001,execution,,True,0.9779,3,executing,4,3,3,3,3,92.1679,19.7806,0.3777,0.8652,0.5196,90.0801,18.3309,0.3904,0.7928,0.1786,95.4919,20.2965,0.3229,0.7292,0.5163,86.6878,19.1258,0.4618,0.7571,0.2167,90.4881,17.6962,0.4875,0.6579,0.2035
505,8.4167,synthetic_run_001,execution,,True,0.9729,4,reorganizing,4,1,2,3,4,91.289,19.9968,0.3359,0.8291,0.463,89.2277,18.8336,0.4608,0.73,0.1356,91.7597,20.4231,0.3691,0.8603,0.4983,85.7327,16.9612,0.4277,0.7748,0.2425,84.3298,17.0023,0.4593,0.7205,0.2143
506,8.4333,synthetic_run_001,execution,,True,0.968,3,executing,3,3,2,4,1,87.7104,19.9177,0.3464,0.7041,0.4783,92.7415,19.0823,0.3881,0.7486,0.2031,96.2979,20.1823,0.2877,0.8071,0.4706,86.6384,17.9748,0.3838,0.657,0.18,84.8679,17.449,0.4599,0.6615,0.2256
507,8.45,synthetic_run_001,execution,,True,0.963,3,executing,2,3,4,3,0,94.1232,20.3568,0.4266,0.8668,0.3954,90.948,17.9389,0.4342,0.7216,0.3094,93.9377,18.411,0.3288,0.9389,0.4708,85.6143,18.3483,0.4549,0.6263,0.1823,87.4869,18.0278,0.4962,0.7021,0.1473
508,8.4667,synthetic_run_001,execution,,True,0.9581,3,executing,3,3,3,1,2,89.0156,19.5622,0.4084,0.734,0.4584,92.3429,17.7349,0.3669,0.7295,0.2301,100.2234,19.3149,0.3114,0.9032,0.5036,84.2829,18.8414,0.4848,0.688,0.1574,82.1739,17.1008,0.4472,0.628,0.1919
509,8.4833,synthetic_run_001,execution,,True,0.9531,3,executing,4,3,3,4,0,91.6651,19.3435,0.3865,0.6713,0.5058,88.5202,18.4575,0.4292,0.7248,0.2018,97.329,20.1596,0.3564,0.7639,0.565,85.7802,17.6927,0.4233,0.645,0.1637,86.6951,18.2407,0.4714,0.6882,0.1684
510,8.5,synthetic_run_001,execution,,True,0.9482,4,reorganizing,4,3,4,1,3,92.9239,19.586,0.3737,0.7484,0.4423,87.8567,18.9171,0.415,0.822,0.1656,95.7746,19.9981,0.2586,0.838,0.4843,85.2252,17.2563,0.4418,0.5956,0.2067,79.9713,18.0276,0.4559,0.5898,0.1935
511,8.5167,synthetic_run_001,execution,,True,0.9433,3,executing,2,3,4,3,1,87.8166,17.4751,0.3574,0.7621,0.4257,88.691,18.6401,0.4417,0.6761,0.1607,94.1319,18.1434,0.3066,0.8678,0.5115,88.8604,17.1323,0.4094,0.7429,0.1868,83.4682,17.0144,0.4479,0.6748,0.1858
512,8.5333,synthetic_run_001,execution,,True,0.9384,2,coordinating,2,0,4,2,0,90.7081,20.2176,0.4157,0.7798,0.373,85.0648,18.395,0.4184,0.8112,0.1365,95.922,20.183,0.2356,0.6969,0.4579,84.4719,17.7293,0.4219,0.7091,0.2775,82.5391,17.6724,0.5345,0.631,0.0843
513,8.55,synthetic_run_001,execution,,True,0.9335,4,reorganizing,3,4,4,1,3,87.5682,19.329,0.3919,0.8863,0.3681,89.4621,18.763,0.3714,0.6468,0.2355,94.1043,20.7806,0.3126,0.6871,0.4595,86.0704,19.0425,0.4201,0.6493,0.2619,87.2787,18.7145,0.4873,0.6958,0.1226
514,8.5667,synthetic_run_001,execution,,True,0.9287,4,reorganizing,4,1,2,3,0,88.7777,19.3392,0.3499,0.7827,0.4718,88.4225,18.6759,0.408,0.7549,0.1727,95.4288,20.0493,0.2798,0.6652,0.3952,87.1377,17.4114,0.4362,0.6716,0.2665,87.1393,17.1223,0.5245,0.7084,0.2188
515,8.5833,synthetic_run_001,execution,,True,0.9238,2,coordinating,3,2,2,4,4,89.5647,18.4608,0.343,0.7959,0.4225,88.3117,17.4628,0.3845,0.6962,0.1912,98.9688,18.4839,0.4134,0.8172,0.5192,88.8944,16.9446,0.4321,0.6187,0.1151,88.3579,17.4718,0.527,0.7751,0.3397
516,8.6,synthetic_run_001,execution,,True,0.919,3,executing,3,3,3,3,0,92.1458,19.271,0.3859,0.7735,0.441,84.3996,18.6792,0.3913,0.6782,0.2064,97.8725,19.655,0.3762,0.8159,0.4491,86.1742,18.5677,0.4803,0.5924,0.1076,84.6765,16.9726,0.4372,0.6125,0.1359
517,8.6167,synthetic_run_001,execution,,True,0.9143,3,executing,2,3,4,3,3,88.833,19.5768,0.4063,0.6984,0.445,83.6196,18.4752,0.4383,0.8079,0.1797,94.6833,19.9072,0.332,0.8354,0.4129,85.0674,19.2367,0.3971,0.6564,0.1194,84.756,17.5769,0.5126,0.673,0.2141
518,8.6333,synthetic_run_001,execution,,True,0.9095,2,coordinating,2,0,2,3,3,90.9268,18.0938,0.355,0.8572,0.43,84.7114,18.8662,0.4271,0.7312,0.2071,94.4262,19.7999,0.3665,0.8956,0.4586,88.569,18.4045,0.3801,0.5562,0.1413,85.468,17.5119,0.5155,0.6991,0.1766
519,8.65,synthetic_run_001,execution,,True,0.9049,3,executing,2,4,3,0,3,90.8614,19.0485,0.4056,0.6655,0.4354,88.0983,19.1874,0.4362,0.7047,0.2621,95.6115,20.3703,0.3354,0.8241,0.5005,90.1711,18.3008,0.4534,0.7031,0.2058,80.5835,18.8455,0.5318,0.6865,0.202
520,8.6667,synthetic_run_001,execution,,True,0.9002,3,executing,2,3,4,3,3,92.5375,19.4276,0.4102,0.8056,0.4929,89.073,19.8036,0.4165,0.802,0.1662,93.5915,20.7241,0.3874,0.7921,0.5266,85.5275,18.4037,0.418,0.6786,0.2892,86.1204,18.0358,0.4617,0.6653,0.2596
521,8.6833,synthetic_run_001,execution,,True,0.8956,2,coordinating,2,0,3,0,2,94.4778,18.6717,0.3488,0.8737,0.4545,87.8107,17.3257,0.4427,0.6728,0.1678,90.1504,18.7713,0.3653,0.8225,0.3979,83.0238,18.2808,0.4664,0.6521,0.1771,84.4543,18.1283,0.4418,0.552,0.1576
522,8.7,synthetic_run_001,execution,,True,0.891,3,executing,3,3,2,3,3,90.6418,19.7105,0.3502,0.766,0.3556,88.9004,17.3657,0.4117,0.6346,0.199,94.2046,18.4931,0.3221,0.7006,0.4025,85.8373,17.8025,0.4298,0.6849,0.1344,83.3002,17.1776,0.4925,0.6839,0.0402
523,8.7167,synthetic_run_001,execution,,True,0.8865,3,executing,2,3,3,3,0,90.1141,18.7822,0.374,0.797,0.4829,87.0258,17.0297,0.4022,0.7918,0.1356,93.8019,21.2689,0.32,0.7721,0.3994,83.1562,18.5557,0.4583,0.722,0.1645,83.3962,18.6348,0.4954,0.6514,0.148
524,8.7333,synthetic_run_001,execution,,True,0.882,3,executing,3,4,3,0,3,92.8633,18.4,0.3837,0.7816,0.4485,83.8154,18.178,0.3803,0.6768,0.1668,92.5872,20.254,0.3561,0.8096,0.4355,83.8122,17.0425,0.4805,0.7077,0.1968,82.7187,18.378,0.4751,0.6357,0.2629
525,8.75,synthetic_run_001,execution,,True,0.8776,2,coordinating,2,2,2,3,3,89.2669,19.8961,0.3945,0.7677,0.48,87.9856,18.842,0.443,0.7395,0.1896,92.0618,19.7824,0.3005,0.7903,0.4376,82.912,17.7073,0.4985,0.5915,0.1375,84.3485,18.3487,0.4419,0.619,0.1381
526,8.7667,synthetic_run_001,execution,,False,0.8732,3,executing,2,3,3,3,3,88.1049,17.7257,0.4367,0.729,0.2495,86.3949,18.9074,0.429,0.7034,0.1316,92.7901,20.1381,0.3712,0.7681,0.3061,89.4473,16.8393,0.4771,0.7482,0.1313,83.68,17.2291,0.4632,0.7001,0.0751
527,8.7833,synthetic_run_001,execution,,False,0.8689,3,executing,3,3,0,4,3,88.6001,19.3455,0.4271,0.7666,0.1991,84.9794,18.2292,0.4588,0.7164,0.1221,92.5355,18.4852,0.3026,0.8709,0.2278,85.0449,17.839,0.4564,0.6738,0.1575,83.6513,17.8412,0.5092,0.6701,0.129
528,8.8,synthetic_run_001,execution,,False,0.8646,1,planning,1,1,3,0,3,87.6883,18.2013,0.4045,0.7742,0.3421,88.2195,18.9541,0.4235,0.6447,0.1867,92.6837,19.915,0.3058,0.7072,0.2131,84.1444,18.0659,0.4936,0.6295,0.114,85.8424,17.7639,0.5131,0.7529,0.145
529,8.8167,synthetic_run_001,execution,,False,0.8604,3,executing,3,3,3,0,3,92.4029,17.2839,0.3476,0.6956,0.1597,86.2771,18.8488,0.4734,0.7213,0.2076,96.7683,19.935,0.3564,0.7958,0.1892,85.9667,18.1741,0.434,0.6324,0.2849,85.6059,16.8474,0.4042,0.68,0.123
530,8.8333,synthetic_run_001,execution,,False,0.8562,3,executing,3,3,3,3,0,92.3583,18.9965,0.2913,0.7914,0.234,88.466,17.5813,0.3942,0.707,0.1905,92.1078,18.8876,0.3757,0.7885,0.2575,79.885,16.9674,0.4603,0.6535,0.1005,84.4182,17.6894,0.4489,0.6667,0.2139
531,8.85,synthetic_run_001,execution,,False,0.8521,3,executing,1,3,2,3,0,91.6503,17.3482,0.3968,0.7108,0.3123,86.6602,18.3329,0.4538,0.6076,0.0977,94.8702,19.9119,0.393,0.7568,0.2922,86.7751,17.8536,0.4311,0.6767,0.1712,84.021,16.8414,0.462,0.6585,0.1233
532,8.8667,synthetic_run_001,execution,,False,0.8481,0,monitoring,4,3,1,0,0,88.7977,18.8938,0.3483,0.6676,0.234,87.0498,18.8449,0.3883,0.6852,0.2901,92.1236,19.2664,0.3425,0.834,0.2806,84.4807,18.1143,0.5603,0.71,0.1272,82.3383,17.699,0.4157,0.681,0.144
533,8.8833,synthetic_run_001,execution,,False,0.8441,3,executing,3,3,3,3,3,91.2811,19.4388,0.3891,0.6707,0.315,85.998,17.7979,0.3814,0.7174,0.1777,95.8198,20.8041,0.3357,0.7493,0.194,83.1578,18.9581,0.5006,0.5865,0.1399,83.4686,17.9732,0.425,0.6651,0.226
534,8.9,synthetic_run_001,execution,,False,0.8402,3,executing,3,3,3,3,3,92.4697,17.8472,0.392,0.7687,0.3035,85.3598,17.6905,0.38,0.7335,0.186,95.8235,18.6063,0.308,0.851,0.2589,84.6394,17.7137,0.502,0.7456,0.2349,85.3156,18.4901,0.5142,0.648,0.2036
535,8.9167,synthetic_run_001,execution,,False,0.8363,3,executing,3,1,0,3,0,90.8193,18.1436,0.3599,0.7248,0.1669,88.0396,18.9866,0.4852,0.792,0.1691,96.4109,20.4837,0.4208,0.826,0.1671,87.3578,18.7177,0.4857,0.6317,0.1255,86.6085,15.9144,0.5162,0.6661,0.1566
536,8.9333,synthetic_run_001,execution,,False,0.8325,3,executing,3,2,1,0,3,89.4347,19.649,0.3568,0.7938,0.182,81.4023,19.6398,0.4268,0.5349,0.1867,93.523,18.8335,0.3307,0.7271,0.3077,84.2864,16.5625,0.4792,0.6804,0.1656,81.2461,18.314,0.467,0.7471,0.1876
537,8.95,synthetic_run_001,execution,,False,0.8288,3,executing,2,3,3,3,3,88.6971,18.0881,0.4108,0.7709,0.2329,88.3737,17.265,0.4596,0.7364,0.2662,94.1641,20.8718,0.3345,0.8412,0.2472,81.8277,17.8701,0.4792,0.6909,0.2336,84.8354,17.4811,0.4545,0.6747,0.1703
538,8.9667,synthetic_run_001,execution,,False,0.8251,3,executing,3,1,3,0,3,93.5291,18.882,0.387,0.68,0.332,81.2468,17.9682,0.4355,0.747,0.1835,92.7893,18.9722,0.3518,0.8763,0.3064,87.5403,16.0425,0.5483,0.7951,0.1988,83.0301,16.8427,0.4733,0.6794,0.187
539,8.9833,synthetic_run_001,execution,,False,0.8215,3,executing,3,3,3,3,3,94.0726,17.741,0.3658,0.782,0.2666,83.1974,18.5151,0.4668,0.6324,0.2555,90.0934,18.5607,0.3245,0.8882,0.2598,81.6053,17.9292,0.4211,0.6158,0.1945,81.1674,16.8405,0.4934,0.7158,0.0575
540,9.0,synthetic_run_001,execution,,False,0.818,3,executing,3,4,3,0,0,87.4779,18.2501,0.3878,0.8259,0.2632,84.6288,17.7613,0.4425,0.7634,0.214,95.4712,20.3904,0.3219,0.7554,0.3032,86.9388,16.3115,0.5502,0.6287,0.2188,83.7767,16.998,0.5282,0.6246,0.1368
541,9.0167,synthetic_run_001,execution,,False,0.8145,3,executing,3,1,0,3,0,87.1063,20.1835,0.3667,0.8889,0.2651,91.02,16.1413,0.4486,0.6892,0.1945,93.5591,19.4456,0.3677,0.7163,0.2842,88.4943,18.5595,0.4856,0.7151,0.1767,84.9226,16.7388,0.4972,0.6796,0.207
542,9.0333,synthetic_run_001,execution,,False,0.8111,3,executing,3,1,3,3,3,87.9917,17.925,0.3399,0.7083,0.3073,87.2027,17.8737,0.3997,0.838,0.2736,93.8559,18.8242,0.3498,0.8135,0.2478,84.8733,17.8434,0.4416,0.5712,0.1707,85.3442,17.8901,0.511,0.7531,0.1844
543,9.05,synthetic_run_001,execution,,False,0.8077,3,executing,3,3,2,3,4,86.1373,18.5418,0.3564,0.7785,0.2051,88.9652,19.2608,0.3681,0.6327,0.351,94.1478,19.2239,0.2865,0.7443,0.275,89.9465,17.2641,0.4665,0.6792,0.2041,85.8207,17.5242,0.4242,0.6342,0.172
544,9.0667,synthetic_run_001,execution,,False,0.8045,3,executing,3,3,3,3,3,91.4212,18.9241,0.3901,0.6353,0.2833,86.9018,18.4713,0.468,0.735,0.2204,95.191,18.856,0.3859,0.6978,0.3052,82.5673,17.5249,0.4592,0.6904,0.122,81.8153,16.0027,0.506,0.6684,0.1872
545,9.0833,synthetic_run_001,execution,,False,0.8012,4,reorganizing,4,1,4,3,0,90.1577,18.4757,0.4256,0.885,0.2385,86.7409,18.0425,0.4307,0.489,0.2808,93.481,19.0685,0.3124,0.8045,0.2779,84.1797,18.183,0.4105,0.6158,0.2104,81.7138,17.0639,0.4965,0.6315,0.1127
546,9.1,synthetic_run_001,execution,,False,0.7981,4,reorganizing,4,3,4,0,0,86.5632,19.335,0.4351,0.6321,0.3006,89.6962,17.7864,0.4387,0.6607,0.2539,97.7753,20.3852,0.3399,0.9764,0.3474,80.6149,16.1767,0.4475,0.7465,0.1982,82.4139,17.7728,0.4694,0.6648,0.1789
547,9.1167,synthetic_run_001,execution,,False,0.795,3,executing,2,3,3,3,3,87.7661,19.2034,0.3974,0.7841,0.2004,83.4119,18.2004,0.4005,0.865,0.2656,92.0208,19.9141,0.3003,0.7137,0.264,83.2232,18.1532,0.4278,0.7012,0.1843,82.1884,16.6882,0.4189,0.5225,0.1548
548,9.1333,synthetic_run_001,execution,,False,0.792,3,executing,3,0,4,4,3,93.5116,19.3063,0.3441,0.7368,0.2637,84.1409,17.539,0.489,0.7742,0.1666,91.7019,18.9719,0.2966,0.8591,0.357,82.492,18.1533,0.4934,0.5925,0.182,84.0092,16.6457,0.4594,0.6373,0.0889
549,9.15,synthetic_run_001,execution,,False,0.7891,3,executing,3,3,3,0,3,90.7959,18.0021,0.4633,0.8814,0.2178,84.7109,15.8289,0.4527,0.705,0.2247,93.1911,19.8597,0.3362,0.7715,0.1872,85.9113,16.7111,0.4707,0.793,0.1578,79.203,18.1951,0.5134,0.6746,0.0
550,9.1667,synthetic_run_001,execution,,False,0.7862,3,executing,3,1,3,3,3,92.4174,18.8939,0.3468,0.8526,0.2298,86.4456,18.1929,0.4278,0.7873,0.2333,93.9982,19.7596,0.3994,0.8539,0.2698,80.9366,17.4115,0.4548,0.5778,0.1915,84.7867,19.068,0.5091,0.6042,0.1747
551,9.1833,synthetic_run_001,execution,,False,0.7834,3,executing,3,3,3,0,3,83.9798,17.8878,0.3867,0.7018,0.0577,84.9179,17.0752,0.4306,0.7233,0.1792,93.947,18.5755,0.3098,0.7799,0.3183,84.0416,18.8713,0.4953,0.6208,0.2095,80.5128,17.6016,0.4814,0.5517,0.1754
552,9.2,synthetic_run_001,execution,,False,0.7806,3,executing,2,3,2,3,3,92.6285,19.4328,0.4301,0.7746,0.2882,84.054,17.3766,0.4785,0.767,0.1485,92.9203,19.0422,0.3382,0.8728,0.2775,81.785,17.4491,0.4966,0.7508,0.1151,85.4863,17.45,0.5032,0.5608,0.1338
553,9.2167,synthetic_run_001,execution,,False,0.7779,3,executing,0,3,3,3,3,92.7111,19.7,0.4171,0.6715,0.261,88.6262,17.464,0.3992,0.698,0.1059,95.9261,18.8829,0.2957,0.8778,0.206,84.1819,16.7244,0.4545,0.6052,0.2127,81.7688,18.838,0.4341,0.5496,0.1581
554,9.2333,synthetic_run_001,execution,,False,0.7753,3,executing,3,3,3,0,3,90.058,18.9424,0.4068,0.8882,0.2547,80.2319,17.816,0.4682,0.7382,0.217,97.1285,19.6001,0.3389,0.6532,0.3109,82.2393,18.0183,0.4735,0.66,0.1692,80.466,17.5922,0.4547,0.6009,0.2063
555,9.25,synthetic_run_001,execution,,False,0.7727,3,executing,3,1,3,0,3,86.3412,19.624,0.4011,0.7855,0.2922,87.0855,18.0334,0.4332,0.6068,0.2126,91.6191,20.1104,0.3394,0.6663,0.3127,86.2525,17.0542,0.4988,0.8073,0.2218,83.2261,17.5979,0.4475,0.5413,0.1474
556,9.2667,synthetic_run_001,execution,,False,0.7702,3,executing,3,3,3,3,3,91.396,17.8586,0.4118,0.8177,0.2218,87.8629,17.9445,0.4819,0.7066,0.1706,95.6403,20.3348,0.3513,0.8644,0.2509,82.8288,16.308,0.5308,0.688,0.1668,82.6408,18.7227,0.4754,0.7884,0.2009
557,9.2833,synthetic_run_001,execution,,False,0.7678,3,executing,3,3,3,0,0,88.8441,18.4214,0.3562,0.7575,0.2412,91.116,16.0861,0.3881,0.6801,0.2761,93.3789,18.2556,0.3019,0.9114,0.2438,83.1249,16.5452,0.4723,0.6817,0.2424,84.853,17.3981,0.4814,0.6524,0.19
558,9.3,synthetic_run_001,execution,,False,0.7655,3,executing,3,3,3,0,0,94.2787,16.9613,0.4112,0.7832,0.2734,85.657,16.8557,0.3926,0.7087,0.1214,97.9136,20.5819,0.3386,0.7391,0.1273,81.8332,17.0408,0.464,0.6837,0.2355,85.9251,17.5952,0.4944,0.7437,0.093
559,9.3167,synthetic_run_001,execution,,False,0.7631,3,executing,3,3,4,3,0,84.6197,18.2874,0.417,0.7573,0.3038,87.6842,17.0018,0.4331,0.7404,0.1593,92.5197,18.6354,0.3684,0.7369,0.2327,80.6724,17.9805,0.447,0.5769,0.0457,79.895,17.5115,0.5319,0.5938,0.2067
560,9.3333,synthetic_run_001,execution,,False,0.7609,3,executing,3,3,3,3,4,90.5401,18.1324,0.3895,0.7873,0.178,86.3664,17.8539,0.4086,0.7501,0.1486,95.8924,18.5508,0.3595,0.7441,0.251,84.5476,17.506,0.4237,0.6842,0.1984,84.6233,15.9376,0.4588,0.6203,0.1138
561,9.35,synthetic_run_001,execution,,False,0.7587,3,executing,3,3,3,3,4,85.8105,18.1634,0.3304,0.8832,0.2513,87.1571,18.5616,0.3769,0.7793,0.263,87.0011,18.1839,0.3698,0.8627,0.2971,86.0385,16.9641,0.538,0.5949,0.0971,81.7843,17.6216,0.4729,0.6362,0.1796
562,9.3667,synthetic_run_001,execution,,False,0.7566,3,executing,3,1,3,3,3,87.9515,18.2856,0.441,0.7561,0.1744,88.9374,18.1517,0.3922,0.7189,0.2197,93.0081,18.6593,0.3118,0.8725,0.3046,84.6633,19.1454,0.4924,0.7106,0.1724,85.8479,17.5929,0.4528,0.6678,0.2024
563,9.3833,synthetic_run_001,execution,,False,0.7545,3,executing,3,3,3,0,0,87.756,18.7534,0.3247,0.6544,0.2268,89.2665,17.829,0.419,0.6219,0.1811,94.3674,19.6009,0.3967,0.7949,0.3287,82.4874,17.8014,0.449,0.6411,0.0774,84.5488,17.6173,0.5339,0.6823,0.1911
564,9.4,synthetic_run_001,execution,,False,0.7525,3,executing,3,3,3,0,1,89.9197,18.187,0.3374,0.6861,0.2517,91.8478,17.0198,0.4478,0.7777,0.2535,93.887,20.4859,0.3972,0.7391,0.2763,86.8731,17.339,0.532,0.6536,0.0774,80.3247,17.8762,0.5685,0.6281,0.1552
565,9.4167,synthetic_run_001,execution,,False,0.7506,3,executing,2,3,3,3,3,93.4259,18.2464,0.3706,0.7289,0.3097,91.1626,19.373,0.4525,0.779,0.2654,97.6806,18.1371,0.3726,0.8117,0.2652,84.4399,18.143,0.4791,0.6494,0.128,81.1923,17.8049,0.4975,0.7087,0.1281
566,9.4333,synthetic_run_001,execution,,False,0.7487,3,executing,2,3,3,3,3,89.0412,18.9039,0.4233,0.6805,0.3251,82.7929,17.9949,0.4261,0.5814,0.2328,96.1561,18.7169,0.321,0.8379,0.2474,81.1587,16.8733,0.493,0.586,0.2587,84.6461,16.9191,0.4659,0.6373,0.1955
567,9.45,synthetic_run_001,execution,,False,0.7468,3,executing,3,3,3,3,0,88.0917,18.7172,0.3857,0.7503,0.3113,85.115,17.3312,0.4094,0.6698,0.2829,95.868,17.8642,0.401,0.8675,0.3716,86.5488,16.7333,0.449,0.6559,0.2382,80.3518,17.1272,0.5304,0.5976,0.1933
568,9.4667,synthetic_run_001,execution,,False,0.745,3,executing,2,3,1,3,0,89.2512,19.7197,0.401,0.812,0.3535,82.9646,17.4891,0.4578,0.7263,0.31,90.9571,19.9755,0.3678,0.6992,0.2607,82.7541,17.2321,0.4313,0.6303,0.1324,81.3884,16.2154,0.526,0.6517,0.2193
569,9.4833,synthetic_run_001,execution,,False,0.7433,3,executing,3,0,3,1,3,91.3019,18.7939,0.3949,0.7577,0.1884,88.6221,18.3567,0.4338,0.7743,0.0714,94.7624,19.4625,0.3925,0.7697,0.1522,82.951,15.4853,0.4798,0.5949,0.2019,82.1096,17.3649,0.4757,0.5421,0.1492
570,9.5,synthetic_run_001,execution,,False,0.7416,3,executing,3,3,3,3,0,86.4515,18.9298,0.408,0.8099,0.2256,85.6363,18.8276,0.4343,0.6966,0.2202,93.441,18.3779,0.3453,0.9057,0.3115,81.8416,19.2066,0.4472,0.7796,0.2693,81.7918,16.4639,0.5242,0.5789,0.1844
571,9.5167,synthetic_run_001,execution,,False,0.74,3,executing,2,0,3,3,0,92.3379,18.6213,0.3884,0.7877,0.1849,87.1312,17.9367,0.4747,0.6976,0.1598,94.562,19.0184,0.3732,0.7529,0.3118,83.9869,16.86,0.5623,0.5997,0.2133,82.2626,17.0602,0.4881,0.6648,0.175
572,9.5333,synthetic_run_001,execution,,False,0.7384,3,executing,3,2,1,3,3,90.0918,18.8625,0.458,0.7008,0.2299,87.2504,16.8096,0.4914,0.6519,0.198,96.8916,18.3195,0.3788,0.8356,0.2875,82.404,18.5523,0.4598,0.6444,0.2365,81.0342,19.0175,0.5645,0.6325,0.1851
573,9.55,synthetic_run_001,execution,,False,0.7369,3,executing,3,0,4,3,3,89.8723,18.3638,0.3406,0.7747,0.2368,84.5764,18.3002,0.475,0.7827,0.2237,94.726,17.4158,0.4199,0.8014,0.3842,84.414,17.4863,0.4756,0.6701,0.1375,79.7874,15.8947,0.4705,0.6648,0.2583
574,9.5667,synthetic_run_001,execution,,False,0.7354,3,executing,1,3,4,0,3,90.7924,18.5881,0.4967,0.6795,0.2182,83.4411,18.3014,0.4542,0.7476,0.2386,94.5207,18.4054,0.3127,0.8907,0.2342,85.9393,15.7681,0.5176,0.6554,0.1388,84.2031,16.8883,0.4441,0.5747,0.1965
575,9.5833,synthetic_run_001,execution,,False,0.734,3,executing,3,1,3,3,3,90.5911,18.979,0.357,0.6851,0.2785,87.922,17.7037,0.5736,0.6704,0.2182,94.7692,18.3963,0.3465,0.877,0.3263,87.8072,17.1315,0.474,0.7263,0.1071,85.4503,17.881,0.5128,0.6364,0.2202
576,9.6,synthetic_run_001,execution,,False,0.7326,3,executing,1,3,3,3,3,93.2793,18.3189,0.4,0.8423,0.3122,88.4681,16.4466,0.3785,0.6885,0.2037,94.1525,18.6957,0.4254,0.8144,0.315,84.5784,18.6639,0.4289,0.6672,0.1069,81.4825,15.9356,0.4378,0.5254,0.1824
577,9.6167,synthetic_run_001,execution,,False,0.7313,3,executing,0,1,3,3,0,87.3127,19.0837,0.4416,0.7589,0.2307,88.8708,18.4892,0.4404,0.7308,0.1434,95.0715,21.4502,0.3344,0.9639,0.283,88.7558,17.5693,0.4446,0.6463,0.19,83.0739,18.2978,0.4674,0.6772,0.1549
578,9.6333,synthetic_run_001,execution,,False,0.73,3,executing,3,3,3,3,4,84.3338,18.5496,0.3897,0.6772,0.1529,85.5832,19.4262,0.4703,0.8046,0.1394,94.4519,20.0697,0.2974,0.8306,0.3079,84.6809,16.5495,0.4542,0.5958,0.1305,81.2199,16.267,0.4315,0.7521,0.1494
579,9.65,synthetic_run_001,execution,,False,0.7288,0,monitoring,0,3,4,3,0,92.2743,18.403,0.4016,0.7322,0.2818,85.2655,17.5608,0.5223,0.678,0.2478,91.8051,17.9417,0.3732,0.883,0.3016,85.3697,16.2847,0.4664,0.7405,0.1559,83.0231,16.5887,0.5127,0.651,0.0779
580,9.6667,synthetic_run_001,execution,,False,0.7275,0,monitoring,3,3,3,3,3,89.1698,18.035,0.3669,0.8189,0.2894,85.2996,16.5829,0.4296,0.737,0.2478,94.0869,18.8738,0.3853,0.8426,0.232,79.0966,17.5128,0.4194,0.6779,0.0914,85.1593,16.5339,0.4471,0.6601,0.1474
581,9.6833,synthetic_run_001,execution,,False,0.7264,3,executing,3,3,3,3,4,94.9369,18.1648,0.4014,0.6584,0.1955,84.7781,18.1478,0.4497,0.619,0.2489,94.0087,20.3099,0.3197,0.797,0.2659,82.6149,17.9657,0.5114,0.7651,0.1932,79.0541,16.6379,0.4813,0.6275,0.204
582,9.7,synthetic_run_001,execution,,False,0.7253,3,executing,0,2,3,3,3,93.6411,19.0525,0.439,0.7815,0.2197,79.8661,17.2955,0.4423,0.6672,0.3226,91.4569,20.5891,0.3766,0.7315,0.2597,83.8018,17.4052,0.4264,0.6418,0.1167,83.1346,15.8399,0.4453,0.5671,0.1435
583,9.7167,synthetic_run_001,execution,,False,0.7242,3,executing,3,0,3,0,3,89.1108,17.7474,0.4138,0.7419,0.2339,89.036,16.525,0.4436,0.7044,0.1854,91.9605,18.2804,0.4139,0.9238,0.2554,81.0834,16.6125,0.4656,0.6279,0.1502,79.9843,16.3863,0.5208,0.6359,0.1642
584,9.7333,synthetic_run_001,execution,,False,0.7231,3,executing,3,3,3,3,3,91.9441,18.4673,0.3755,0.6572,0.3466,89.4728,17.8232,0.4825,0.6691,0.2347,93.6847,18.03,0.3667,0.7691,0.1585,85.3476,17.3721,0.5158,0.6891,0.1402,83.5449,16.9918,0.4632,0.6384,0.1809
